GBPAUD,201908010358,1.769420,1.769560,1.769160,1.769490,0
GBPAUD,201908010359,1.769490,1.769550,1.769210,1.769310,0
GBPAUD,201908010400,1.769320,1.769440,1.769130,1.769410,0
GBPAUD,201908010401,1.769410,1.769520,1.769090,1.769510,0
GBPAUD,201908010402,1.769470,1.769760,1.769390,1.769510,0
GBPAUD,201908010403,1.769520,1.769620,1.769420,1.769620,0
GBPAUD,201908010404,1.769570,1.769620,1.769460,1.769510,0
GBPAUD,201908010405,1.769510,1.769510,1.769070,1.769170,0
GBPAUD,201908010406,1.769110,1.769370,1.769110,1.769310,0
GBPAUD,201908010407,1.769270,1.769520,1.769270,1.769460,0
GBPAUD,201908010408,1.769460,1.769650,1.769320,1.769650,0
GBPAUD,201908010409,1.769640,1.770060,1.769550,1.769920,0
GBPAUD,201908010410,1.769870,1.769910,1.769680,1.769770,0
GBPAUD,201908010411,1.769760,1.770060,1.769660,1.769810,0
GBPAUD,201908010412,1.769810,1.769810,1.769540,1.769540,0
GBPAUD,201908010413,1.769530,1.769530,1.769310,1.769420,0
GBPAUD,201908010414,1.769360,1.769420,1.769210,1.769210,0
GBPAUD,201908010415,1.769210,1.769370,1.769050,1.769270,0
GBPAUD,201908010416,1.769270,1.769570,1.769210,1.769460,0
GBPAUD,201908010417,1.769460,1.769520,1.769240,1.769320,0
GBPAUD,201908010418,1.769360,1.769470,1.769210,1.769270,0
GBPAUD,201908010419,1.769270,1.769370,1.768870,1.768870,0
GBPAUD,201908010420,1.768890,1.768970,1.768710,1.768760,0
GBPAUD,201908010421,1.768770,1.768820,1.768270,1.768300,0
GBPAUD,201908010422,1.768300,1.768420,1.768220,1.768310,0
GBPAUD,201908010423,1.768360,1.768370,1.768010,1.768120,0
GBPAUD,201908010424,1.768100,1.768320,1.768100,1.768270,0
GBPAUD,201908010425,1.768220,1.768270,1.768060,1.768220,0
GBPAUD,201908010426,1.768180,1.768350,1.768180,1.768340,0
GBPAUD,201908010427,1.768330,1.768890,1.768330,1.768870,0
GBPAUD,201908010428,1.768820,1.768920,1.768770,1.768890,0
GBPAUD,201908010429,1.768900,1.769220,1.768540,1.768890,0
GBPAUD,201908010430,1.768880,1.769360,1.768880,1.769220,0
GBPAUD,201908010431,1.769230,1.769270,1.768960,1.769070,0
GBPAUD,201908010432,1.769070,1.769210,1.768920,1.769120,0
GBPAUD,201908010433,1.769220,1.769500,1.769160,1.769390,0
GBPAUD,201908010434,1.769420,1.769730,1.769420,1.769720,0
GBPAUD,201908010435,1.769760,1.769920,1.769720,1.769760,0
GBPAUD,201908010436,1.769820,1.769830,1.769670,1.769710,0
GBPAUD,201908010437,1.769720,1.769920,1.769410,1.769430,0
GBPAUD,201908010438,1.769430,1.769630,1.769380,1.769530,0
GBPAUD,201908010439,1.769520,1.769520,1.769350,1.769360,0
GBPAUD,201908010440,1.769360,1.769570,1.769360,1.769510,0
GBPAUD,201908010441,1.769520,1.769520,1.769110,1.769130,0
GBPAUD,201908010442,1.769160,1.769160,1.768920,1.768980,0
GBPAUD,201908010443,1.768980,1.769060,1.768980,1.769050,0
GBPAUD,201908010444,1.769160,1.769270,1.769020,1.769270,0
GBPAUD,201908010445,1.769250,1.769300,1.768970,1.768970,0
GBPAUD,201908010446,1.768960,1.769170,1.768960,1.769140,0
GBPAUD,201908010447,1.769140,1.769220,1.769020,1.769100,0
GBPAUD,201908010448,1.769100,1.769140,1.768960,1.769050,0
GBPAUD,201908010449,1.769020,1.769110,1.768660,1.768670,0
GBPAUD,201908010450,1.768640,1.768640,1.768130,1.768330,0
GBPAUD,201908010451,1.768320,1.768670,1.768130,1.768310,0
GBPAUD,201908010452,1.768260,1.768310,1.767920,1.768140,0
GBPAUD,201908010453,1.768140,1.768250,1.767850,1.768240,0
GBPAUD,201908010454,1.768240,1.768350,1.767770,1.767870,0
GBPAUD,201908010455,1.767880,1.767880,1.767600,1.767620,0
GBPAUD,201908010456,1.767590,1.768220,1.767460,1.768160,0
GBPAUD,201908010457,1.768220,1.768470,1.768060,1.768160,0
GBPAUD,201908010458,1.768160,1.768160,1.767860,1.767970,0
GBPAUD,201908010459,1.767950,1.767950,1.767450,1.767450,0
GBPAUD,201908010500,1.767410,1.767480,1.767200,1.767460,0
GBPAUD,201908010501,1.767460,1.767620,1.767320,1.767430,0
GBPAUD,201908010502,1.767470,1.767470,1.767020,1.767440,0
GBPAUD,201908010503,1.767430,1.767520,1.767160,1.767370,0
GBPAUD,201908010504,1.767360,1.767530,1.767220,1.767430,0
GBPAUD,201908010505,1.767550,1.767580,1.766980,1.767070,0
GBPAUD,201908010506,1.767130,1.767320,1.767120,1.767220,0
GBPAUD,201908010507,1.767220,1.767870,1.767220,1.767800,0
GBPAUD,201908010508,1.767780,1.767900,1.767470,1.767830,0
GBPAUD,201908010509,1.767820,1.768000,1.767700,1.768000,0
GBPAUD,201908010510,1.768000,1.768160,1.767880,1.768030,0
GBPAUD,201908010511,1.768030,1.768060,1.767620,1.767620,0
GBPAUD,201908010512,1.767610,1.767720,1.767570,1.767600,0
GBPAUD,201908010513,1.767600,1.767970,1.767560,1.767830,0
GBPAUD,201908010514,1.767790,1.767870,1.767650,1.767760,0
GBPAUD,201908010515,1.767730,1.767910,1.767440,1.767590,0
GBPAUD,201908010516,1.767590,1.767710,1.767550,1.767700,0
GBPAUD,201908010517,1.767720,1.767730,1.767360,1.767360,0
GBPAUD,201908010518,1.767410,1.767460,1.766740,1.766860,0
GBPAUD,201908010519,1.766840,1.767220,1.766780,1.767130,0
GBPAUD,201908010520,1.767150,1.767190,1.766780,1.766890,0
GBPAUD,201908010521,1.766850,1.767210,1.766840,1.767210,0
GBPAUD,201908010522,1.767210,1.767240,1.767030,1.767030,0
GBPAUD,201908010523,1.767020,1.767160,1.766830,1.766870,0
GBPAUD,201908010524,1.766920,1.766980,1.766610,1.766880,0
GBPAUD,201908010525,1.766900,1.766950,1.766810,1.766920,0
GBPAUD,201908010526,1.766920,1.767070,1.766860,1.767010,0
GBPAUD,201908010527,1.766970,1.767120,1.766640,1.766670,0
GBPAUD,201908010528,1.766640,1.766960,1.766620,1.766960,0
GBPAUD,201908010529,1.766960,1.767010,1.766870,1.767000,0
GBPAUD,201908010530,1.766990,1.767120,1.766860,1.767070,0
GBPAUD,201908010531,1.767070,1.767220,1.766780,1.766780,0
GBPAUD,201908010532,1.766790,1.766790,1.766260,1.766620,0
GBPAUD,201908010533,1.766610,1.766870,1.766610,1.766800,0
GBPAUD,201908010534,1.766770,1.767180,1.766670,1.766980,0
GBPAUD,201908010535,1.767020,1.767040,1.766780,1.766850,0
GBPAUD,201908010536,1.766860,1.767130,1.766720,1.767130,0
GBPAUD,201908010537,1.767140,1.767370,1.767000,1.767250,0
GBPAUD,201908010538,1.767230,1.767320,1.767190,1.767190,0
GBPAUD,201908010539,1.767210,1.767430,1.767200,1.767430,0
GBPAUD,201908010540,1.767410,1.767420,1.766880,1.766880,0
GBPAUD,201908010541,1.767090,1.767100,1.766680,1.766860,0
GBPAUD,201908010542,1.766860,1.766950,1.766800,1.766830,0
GBPAUD,201908010543,1.766840,1.766900,1.766660,1.766830,0
GBPAUD,201908010544,1.766830,1.767130,1.766830,1.767100,0
GBPAUD,201908010545,1.767120,1.767360,1.767010,1.767210,0
GBPAUD,201908010546,1.767160,1.767410,1.767090,1.767410,0
GBPAUD,201908010547,1.767410,1.767600,1.767410,1.767520,0
GBPAUD,201908010548,1.767530,1.767530,1.767310,1.767390,0
GBPAUD,201908010549,1.767380,1.767600,1.767380,1.767480,0
GBPAUD,201908010550,1.767510,1.767640,1.767080,1.767140,0
GBPAUD,201908010551,1.767100,1.767120,1.765020,1.765070,0
GBPAUD,201908010552,1.765040,1.765320,1.764060,1.764070,0
GBPAUD,201908010553,1.764120,1.764470,1.763910,1.764130,0
GBPAUD,201908010554,1.764080,1.764550,1.764050,1.764510,0
GBPAUD,201908010555,1.764570,1.764810,1.764470,1.764610,0
GBPAUD,201908010556,1.764580,1.764870,1.764550,1.764810,0
GBPAUD,201908010557,1.764820,1.765260,1.764790,1.765080,0
GBPAUD,201908010558,1.765060,1.765550,1.765060,1.765520,0
GBPAUD,201908010559,1.765480,1.765660,1.765310,1.765620,0
GBPAUD,201908010600,1.765580,1.765630,1.765120,1.765390,0
GBPAUD,201908010601,1.765410,1.765540,1.765310,1.765540,0
GBPAUD,201908010602,1.765540,1.765810,1.765540,1.765710,0
GBPAUD,201908010603,1.765710,1.765790,1.765090,1.765090,0
GBPAUD,201908010604,1.765090,1.765210,1.764930,1.765210,0
GBPAUD,201908010605,1.765160,1.765570,1.765060,1.765210,0
GBPAUD,201908010606,1.765210,1.765220,1.764720,1.764790,0
GBPAUD,201908010607,1.764850,1.765270,1.764820,1.765260,0
GBPAUD,201908010608,1.765220,1.765360,1.765060,1.765130,0
GBPAUD,201908010609,1.765180,1.765230,1.764960,1.765060,0
GBPAUD,201908010610,1.765020,1.765120,1.764970,1.765080,0
GBPAUD,201908010611,1.765100,1.765360,1.765040,1.765220,0
GBPAUD,201908010612,1.765220,1.765370,1.764860,1.764860,0
GBPAUD,201908010613,1.764780,1.764970,1.764720,1.764910,0
GBPAUD,201908010614,1.764870,1.765260,1.764810,1.765090,0
GBPAUD,201908010615,1.765090,1.765590,1.764920,1.765480,0
GBPAUD,201908010616,1.765450,1.765520,1.765320,1.765320,0
GBPAUD,201908010617,1.765270,1.765540,1.765230,1.765270,0
GBPAUD,201908010618,1.765240,1.765240,1.764930,1.765140,0
GBPAUD,201908010619,1.765120,1.765220,1.764750,1.765210,0
GBPAUD,201908010620,1.765270,1.765270,1.765100,1.765170,0
GBPAUD,201908010621,1.765170,1.765570,1.765160,1.765410,0
GBPAUD,201908010622,1.765460,1.765460,1.765130,1.765420,0
GBPAUD,201908010623,1.765420,1.765510,1.765410,1.765470,0
GBPAUD,201908010624,1.765470,1.765920,1.765310,1.765910,0
GBPAUD,201908010625,1.765880,1.766020,1.765720,1.765920,0
GBPAUD,201908010626,1.765900,1.766510,1.765900,1.766310,0
GBPAUD,201908010627,1.766360,1.766670,1.766310,1.766520,0
GBPAUD,201908010628,1.766520,1.766860,1.766460,1.766620,0
GBPAUD,201908010629,1.766610,1.766990,1.766480,1.766540,0
GBPAUD,201908010630,1.766580,1.766920,1.766470,1.766760,0
GBPAUD,201908010631,1.766730,1.766980,1.766600,1.766760,0
GBPAUD,201908010632,1.766760,1.767390,1.766630,1.767180,0
GBPAUD,201908010633,1.767180,1.767220,1.766670,1.766670,0
GBPAUD,201908010634,1.766680,1.766970,1.766680,1.766800,0
GBPAUD,201908010635,1.766840,1.766870,1.766660,1.766820,0
GBPAUD,201908010636,1.766820,1.767060,1.766760,1.767010,0
GBPAUD,201908010637,1.767000,1.767770,1.767000,1.767770,0
GBPAUD,201908010638,1.767710,1.768340,1.767650,1.768310,0
GBPAUD,201908010639,1.768360,1.768380,1.767960,1.767990,0
GBPAUD,201908010640,1.767990,1.768020,1.767800,1.767970,0
GBPAUD,201908010641,1.767970,1.768080,1.767750,1.768080,0
GBPAUD,201908010642,1.768110,1.768570,1.768090,1.768540,0
GBPAUD,201908010643,1.768570,1.768570,1.768350,1.768420,0
GBPAUD,201908010644,1.768440,1.768620,1.768370,1.768460,0
GBPAUD,201908010645,1.768470,1.768990,1.768320,1.768760,0
