<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.01	05:55:00	1.76947	1.76980	1.76934	1.76978	30	0	41
2019.08.01	05:56:00	1.76978	1.76988	1.76967	1.76967	22	0	41
2019.08.01	05:57:00	1.76967	1.76968	1.76960	1.76960	7	0	45
2019.08.01	05:58:00	1.76960	1.76961	1.76940	1.76948	37	0	41
2019.08.01	05:59:00	1.76943	1.76962	1.76939	1.76962	25	0	37
2019.08.01	06:00:00	1.76962	1.77010	1.76962	1.77007	14	0	38
2019.08.01	06:01:00	1.77015	1.77040	1.77002	1.77013	25	0	31
2019.08.01	06:02:00	1.77013	1.77028	1.77012	1.77015	32	0	42
2019.08.01	06:03:00	1.77023	1.77044	1.77023	1.77036	25	0	42
2019.08.01	06:04:00	1.77038	1.77052	1.77017	1.77022	37	0	42
2019.08.01	06:05:00	1.77015	1.77040	1.77015	1.77037	25	0	41
2019.08.01	06:06:00	1.77037	1.77045	1.77020	1.77038	19	0	41
2019.08.01	06:07:00	1.77038	1.77038	1.77001	1.77007	22	0	42
2019.08.01	06:08:00	1.77008	1.77023	1.77007	1.77017	33	0	38
2019.08.01	06:09:00	1.77017	1.77017	1.76998	1.76998	17	0	38
2019.08.01	06:10:00	1.76998	1.77000	1.76984	1.76997	13	0	43
2019.08.01	06:11:00	1.76997	1.77001	1.76958	1.76960	27	0	42
2019.08.01	06:12:00	1.76960	1.76989	1.76958	1.76989	26	0	42
2019.08.01	06:13:00	1.76989	1.76989	1.76966	1.76968	24	0	43
2019.08.01	06:14:00	1.76975	1.76975	1.76943	1.76945	26	0	44
2019.08.01	06:15:00	1.76945	1.76950	1.76934	1.76945	14	0	39
2019.08.01	06:16:00	1.76945	1.76963	1.76945	1.76946	20	0	37
2019.08.01	06:17:00	1.76946	1.76976	1.76939	1.76973	29	0	38
2019.08.01	06:18:00	1.76973	1.76977	1.76947	1.76948	28	0	43
2019.08.01	06:19:00	1.76948	1.76963	1.76948	1.76960	28	0	44
2019.08.01	06:20:00	1.76960	1.76983	1.76957	1.76971	20	0	37
2019.08.01	06:21:00	1.76975	1.76985	1.76960	1.76979	24	0	33
2019.08.01	06:22:00	1.76979	1.76986	1.76975	1.76982	21	0	36
2019.08.01	06:23:00	1.76982	1.77000	1.76981	1.77000	15	0	38
2019.08.01	06:24:00	1.76998	1.77008	1.76997	1.77008	18	0	34
2019.08.01	06:25:00	1.77008	1.77013	1.77003	1.77013	11	0	44
2019.08.01	06:26:00	1.77013	1.77013	1.77002	1.77005	12	0	44
2019.08.01	06:27:00	1.77005	1.77018	1.77005	1.77015	14	0	39
2019.08.01	06:28:00	1.77019	1.77020	1.77004	1.77004	12	0	37
2019.08.01	06:29:00	1.77004	1.77004	1.76993	1.76993	10	0	30
2019.08.01	06:30:00	1.76993	1.76994	1.76981	1.76981	3	0	30
2019.08.01	06:31:00	1.76962	1.76984	1.76962	1.76979	22	0	36
2019.08.01	06:32:00	1.76982	1.76985	1.76970	1.76970	10	0	35
2019.08.01	06:33:00	1.76965	1.76966	1.76956	1.76959	14	0	42
2019.08.01	06:34:00	1.76959	1.76965	1.76957	1.76957	11	0	44
2019.08.01	06:35:00	1.76959	1.76960	1.76944	1.76955	6	0	43
2019.08.01	06:36:00	1.76955	1.76963	1.76937	1.76963	9	0	44
2019.08.01	06:37:00	1.76963	1.77011	1.76962	1.76987	23	0	37
2019.08.01	06:38:00	1.76987	1.77011	1.76987	1.77011	17	0	42
2019.08.01	06:39:00	1.77012	1.77022	1.77010	1.77021	14	0	35
2019.08.01	06:40:00	1.77019	1.77019	1.77008	1.77013	11	0	38
2019.08.01	06:41:00	1.77013	1.77016	1.77011	1.77011	6	0	41
2019.08.01	06:42:00	1.77010	1.77015	1.77009	1.77009	6	0	41
2019.08.01	06:43:00	1.77009	1.77009	1.76990	1.77001	12	0	41
2019.08.01	06:44:00	1.76999	1.77005	1.76994	1.77004	13	0	42
2019.08.01	06:45:00	1.77002	1.77005	1.76988	1.76988	10	0	42
2019.08.01	06:46:00	1.76989	1.77035	1.76988	1.77035	18	0	34
2019.08.01	06:47:00	1.77035	1.77052	1.77035	1.77047	27	0	40
2019.08.01	06:48:00	1.77051	1.77051	1.77030	1.77038	29	0	43
2019.08.01	06:49:00	1.77037	1.77040	1.77020	1.77038	20	0	42
2019.08.01	06:50:00	1.77037	1.77050	1.77033	1.77046	20	0	42
2019.08.01	06:51:00	1.77047	1.77087	1.77042	1.77072	45	0	39
2019.08.01	06:52:00	1.77073	1.77073	1.77048	1.77048	24	0	32
2019.08.01	06:53:00	1.77048	1.77048	1.77026	1.77038	28	0	35
2019.08.01	06:54:00	1.77038	1.77041	1.77029	1.77036	14	0	38
2019.08.01	06:55:00	1.77036	1.77037	1.77010	1.77010	24	0	40
2019.08.01	06:56:00	1.77010	1.77032	1.77010	1.77030	8	0	41
2019.08.01	06:57:00	1.77032	1.77044	1.77027	1.77027	20	0	37
2019.08.01	06:58:00	1.77027	1.77039	1.77013	1.77032	17	0	40
2019.08.01	06:59:00	1.77032	1.77036	1.77022	1.77024	27	0	42
2019.08.01	07:00:00	1.77032	1.77039	1.77029	1.77031	17	0	42
2019.08.01	07:01:00	1.77029	1.77033	1.77029	1.77033	6	0	43
2019.08.01	07:02:00	1.77033	1.77037	1.77029	1.77034	9	0	42
2019.08.01	07:03:00	1.77034	1.77034	1.77027	1.77029	12	0	39
2019.08.01	07:04:00	1.77029	1.77039	1.77029	1.77032	10	0	39
2019.08.01	07:05:00	1.77032	1.77034	1.77004	1.77007	18	0	34
2019.08.01	07:06:00	1.77007	1.77038	1.77007	1.77018	22	0	42
2019.08.01	07:07:00	1.77018	1.77028	1.77017	1.77022	15	0	42
2019.08.01	07:08:00	1.77022	1.77023	1.77008	1.77018	13	0	40
2019.08.01	07:09:00	1.77018	1.77040	1.77018	1.77028	19	0	40
2019.08.01	07:10:00	1.77027	1.77041	1.77016	1.77040	42	0	40
2019.08.01	07:11:00	1.77039	1.77042	1.77030	1.77041	21	0	39
2019.08.01	07:12:00	1.77042	1.77047	1.77037	1.77043	20	0	34
2019.08.01	07:13:00	1.77043	1.77044	1.77030	1.77032	16	0	41
2019.08.01	07:14:00	1.77032	1.77032	1.77026	1.77030	14	0	42
2019.08.01	07:15:00	1.77030	1.77038	1.77030	1.77033	11	0	40
2019.08.01	07:16:00	1.77033	1.77038	1.77032	1.77034	8	0	42
2019.08.01	07:17:00	1.77034	1.77039	1.77033	1.77036	7	0	44
2019.08.01	07:18:00	1.77036	1.77044	1.77036	1.77039	10	0	43
2019.08.01	07:19:00	1.77039	1.77039	1.77035	1.77035	3	0	44
2019.08.01	07:20:00	1.77048	1.77065	1.77036	1.77059	24	0	41
2019.08.01	07:21:00	1.77059	1.77063	1.77035	1.77038	15	0	39
2019.08.01	07:22:00	1.77037	1.77044	1.77032	1.77033	13	0	43
2019.08.01	07:23:00	1.77033	1.77047	1.77033	1.77043	16	0	44
2019.08.01	07:24:00	1.77043	1.77043	1.77021	1.77042	17	0	33
2019.08.01	07:25:00	1.77042	1.77042	1.77028	1.77029	9	0	38
2019.08.01	07:26:00	1.77030	1.77040	1.77027	1.77038	16	0	36
2019.08.01	07:27:00	1.77038	1.77038	1.77026	1.77028	7	0	42
2019.08.01	07:28:00	1.77028	1.77028	1.77021	1.77021	9	0	39
2019.08.01	07:29:00	1.77021	1.77021	1.77021	1.77021	1	0	42
2019.08.01	07:30:00	1.77021	1.77021	1.77008	1.77010	3	0	40
2019.08.01	07:31:00	1.77009	1.77018	1.77009	1.77018	8	0	41
2019.08.01	07:32:00	1.77018	1.77036	1.77018	1.77035	6	0	38
2019.08.01	07:33:00	1.77035	1.77041	1.77035	1.77037	18	0	44
2019.08.01	07:34:00	1.77037	1.77037	1.77025	1.77026	6	0	43
2019.08.01	07:35:00	1.77026	1.77026	1.77015	1.77015	3	0	41
2019.08.01	07:36:00	1.77015	1.77024	1.77015	1.77019	4	0	42
2019.08.01	07:37:00	1.77019	1.77019	1.77015	1.77019	5	0	41
2019.08.01	07:38:00	1.77017	1.77029	1.77017	1.77024	6	0	41
2019.08.01	07:39:00	1.77020	1.77024	1.77018	1.77024	4	0	44
2019.08.01	07:40:00	1.77015	1.77019	1.77015	1.77019	8	0	40
2019.08.01	07:41:00	1.77019	1.77020	1.77019	1.77020	2	0	42
2019.08.01	07:42:00	1.77020	1.77020	1.77015	1.77017	4	0	45
2019.08.01	07:43:00	1.77017	1.77019	1.77015	1.77018	6	0	44
2019.08.01	07:44:00	1.77018	1.77020	1.77018	1.77020	5	0	44
2019.08.01	07:45:00	1.77020	1.77020	1.77006	1.77006	9	0	37
2019.08.01	07:46:00	1.77001	1.77005	1.77001	1.77004	6	0	45
2019.08.01	07:47:00	1.77004	1.77006	1.77003	1.77005	6	0	46
2019.08.01	07:48:00	1.77005	1.77030	1.77005	1.77030	20	0	36
2019.08.01	07:49:00	1.77030	1.77042	1.77028	1.77036	11	0	34
2019.08.01	07:50:00	1.77036	1.77045	1.77033	1.77035	7	0	41
2019.08.01	07:51:00	1.77035	1.77039	1.77032	1.77038	6	0	45
2019.08.01	07:52:00	1.77033	1.77037	1.77018	1.77018	9	0	43
2019.08.01	07:53:00	1.77018	1.77023	1.77016	1.77019	7	0	43
2019.08.01	07:54:00	1.77019	1.77029	1.77019	1.77022	12	0	45
2019.08.01	07:55:00	1.77020	1.77028	1.77020	1.77027	10	0	42
2019.08.01	07:56:00	1.77027	1.77030	1.77019	1.77019	9	0	43
2019.08.01	07:57:00	1.77021	1.77053	1.77021	1.77049	13	0	34
2019.08.01	07:58:00	1.77049	1.77049	1.77034	1.77035	18	0	38
2019.08.01	07:59:00	1.77040	1.77079	1.77035	1.77072	32	0	30
2019.08.01	08:00:00	1.77066	1.77072	1.77060	1.77060	32	0	36
2019.08.01	08:01:00	1.77060	1.77087	1.77060	1.77083	26	0	42
2019.08.01	08:02:00	1.77083	1.77086	1.77083	1.77085	5	0	44
2019.08.01	08:03:00	1.77085	1.77097	1.77084	1.77092	20	0	42
2019.08.01	08:04:00	1.77092	1.77116	1.77090	1.77110	30	0	39
2019.08.01	08:05:00	1.77112	1.77135	1.77107	1.77122	14	0	30
2019.08.01	08:06:00	1.77122	1.77131	1.77122	1.77130	7	0	34
2019.08.01	08:07:00	1.77130	1.77130	1.77111	1.77112	7	0	33
2019.08.01	08:08:00	1.77112	1.77114	1.77079	1.77092	20	0	42
2019.08.01	08:09:00	1.77093	1.77106	1.77092	1.77092	12	0	37
2019.08.01	08:10:00	1.77092	1.77106	1.77092	1.77104	9	0	45
2019.08.01	08:11:00	1.77104	1.77104	1.77085	1.77088	15	0	36
2019.08.01	08:12:00	1.77088	1.77089	1.77084	1.77088	7	0	45
2019.08.01	08:13:00	1.77088	1.77093	1.77088	1.77091	15	0	45
2019.08.01	08:14:00	1.77091	1.77098	1.77088	1.77095	16	0	44
2019.08.01	08:15:00	1.77095	1.77095	1.77080	1.77083	9	0	44
2019.08.01	08:16:00	1.77083	1.77085	1.77083	1.77084	6	0	44
2019.08.01	08:17:00	1.77084	1.77102	1.77084	1.77102	8	0	42
2019.08.01	08:18:00	1.77102	1.77107	1.77102	1.77107	12	0	44
2019.08.01	08:19:00	1.77106	1.77106	1.77101	1.77101	7	0	45
2019.08.01	08:20:00	1.77101	1.77101	1.77091	1.77092	9	0	46
2019.08.01	08:21:00	1.77094	1.77096	1.77094	1.77096	3	0	46
2019.08.01	08:22:00	1.77105	1.77109	1.77105	1.77106	14	0	43
2019.08.01	08:23:00	1.77106	1.77106	1.77099	1.77099	5	0	47
2019.08.01	08:24:00	1.77099	1.77102	1.77099	1.77102	3	0	47
2019.08.01	08:25:00	1.77102	1.77102	1.77095	1.77102	14	0	44
2019.08.01	08:26:00	1.77102	1.77112	1.77102	1.77109	8	0	39
2019.08.01	08:27:00	1.77108	1.77110	1.77093	1.77093	8	0	39
2019.08.01	08:28:00	1.77092	1.77095	1.77088	1.77090	13	0	42
2019.08.01	08:29:00	1.77090	1.77096	1.77084	1.77092	12	0	42
2019.08.01	08:30:00	1.77092	1.77112	1.77085	1.77110	17	0	40
2019.08.01	08:31:00	1.77110	1.77124	1.77110	1.77122	10	0	41
2019.08.01	08:32:00	1.77122	1.77130	1.77121	1.77126	10	0	35
2019.08.01	08:33:00	1.77126	1.77132	1.77113	1.77122	15	0	33
2019.08.01	08:34:00	1.77122	1.77122	1.77105	1.77105	12	0	43
2019.08.01	08:35:00	1.77104	1.77112	1.77091	1.77094	11	0	44
2019.08.01	08:36:00	1.77094	1.77094	1.77084	1.77084	16	0	45
2019.08.01	08:37:00	1.77084	1.77088	1.77065	1.77065	12	0	43
2019.08.01	08:38:00	1.77065	1.77070	1.77061	1.77065	12	0	43
2019.08.01	08:39:00	1.77065	1.77085	1.77065	1.77072	26	0	42
2019.08.01	08:40:00	1.77072	1.77087	1.77070	1.77087	18	0	44
2019.08.01	08:41:00	1.77084	1.77092	1.77065	1.77067	22	0	40
2019.08.01	08:42:00	1.77067	1.77075	1.77060	1.77060	23	0	39
2019.08.01	08:43:00	1.77060	1.77063	1.77060	1.77060	13	0	43
2019.08.01	08:44:00	1.77060	1.77061	1.77060	1.77060	3	0	35
2019.08.01	08:45:00	1.77060	1.77060	1.77019	1.77028	34	0	34
2019.08.01	08:46:00	1.77028	1.77038	1.77019	1.77022	26	0	40
2019.08.01	08:47:00	1.77022	1.77046	1.77021	1.77035	22	0	37
2019.08.01	08:48:00	1.77035	1.77056	1.77030	1.77055	16	0	31
2019.08.01	08:49:00	1.77053	1.77057	1.77042	1.77046	12	0	38
2019.08.01	08:50:00	1.77043	1.77060	1.77043	1.77056	22	0	40
2019.08.01	08:51:00	1.77054	1.77061	1.77051	1.77051	16	0	42
2019.08.01	08:52:00	1.77051	1.77051	1.77031	1.77036	11	0	42
2019.08.01	08:53:00	1.77036	1.77051	1.77034	1.77050	18	0	42
2019.08.01	08:54:00	1.77050	1.77055	1.77046	1.77048	18	0	44
2019.08.01	08:55:00	1.77047	1.77065	1.77041	1.77058	29	0	42
2019.08.01	08:56:00	1.77060	1.77060	1.77046	1.77049	20	0	43
2019.08.01	08:57:00	1.77049	1.77062	1.77049	1.77056	14	0	45
2019.08.01	08:58:00	1.77056	1.77059	1.77055	1.77056	8	0	41
2019.08.01	08:59:00	1.77056	1.77056	1.77054	1.77055	4	0	30
2019.08.01	09:00:00	1.77055	1.77055	1.76993	1.77010	22	0	30
2019.08.01	09:01:00	1.77007	1.77016	1.76977	1.76999	39	0	38
2019.08.01	09:02:00	1.76999	1.77017	1.76998	1.77012	41	0	39
2019.08.01	09:03:00	1.77012	1.77055	1.77003	1.77047	42	0	37
2019.08.01	09:04:00	1.77047	1.77062	1.77033	1.77062	27	0	33
2019.08.01	09:05:00	1.77062	1.77073	1.77044	1.77046	38	0	33
2019.08.01	09:06:00	1.77046	1.77064	1.77043	1.77059	32	0	37
2019.08.01	09:07:00	1.77056	1.77057	1.77036	1.77050	24	0	40
2019.08.01	09:08:00	1.77049	1.77056	1.77032	1.77052	37	0	38
2019.08.01	09:09:00	1.77052	1.77055	1.77039	1.77053	32	0	39
2019.08.01	09:10:00	1.77052	1.77059	1.77035	1.77042	31	0	39
2019.08.01	09:11:00	1.77043	1.77048	1.77025	1.77044	40	0	40
2019.08.01	09:12:00	1.77044	1.77059	1.77042	1.77059	24	0	36
2019.08.01	09:13:00	1.77059	1.77063	1.77043	1.77050	27	0	40
2019.08.01	09:14:00	1.77050	1.77060	1.77040	1.77047	33	0	42
2019.08.01	09:15:00	1.77046	1.77054	1.77036	1.77044	50	0	38
2019.08.01	09:16:00	1.77049	1.77080	1.77042	1.77080	34	0	38
2019.08.01	09:17:00	1.77079	1.77115	1.77070	1.77111	46	0	37
2019.08.01	09:18:00	1.77112	1.77122	1.77098	1.77099	31	0	41
2019.08.01	09:19:00	1.77101	1.77112	1.77092	1.77100	30	0	41
2019.08.01	09:20:00	1.77100	1.77104	1.77071	1.77074	30	0	40
2019.08.01	09:21:00	1.77074	1.77084	1.77056	1.77056	25	0	40
2019.08.01	09:22:00	1.77056	1.77089	1.77056	1.77088	36	0	30
2019.08.01	09:23:00	1.77088	1.77097	1.77076	1.77076	23	0	39
2019.08.01	09:24:00	1.77076	1.77119	1.77074	1.77108	34	0	38
2019.08.01	09:25:00	1.77106	1.77116	1.77098	1.77099	29	0	41
2019.08.01	09:26:00	1.77098	1.77115	1.77092	1.77095	43	0	37
2019.08.01	09:27:00	1.77095	1.77112	1.77068	1.77086	48	0	36
2019.08.01	09:28:00	1.77086	1.77090	1.77079	1.77086	26	0	39
2019.08.01	09:29:00	1.77086	1.77099	1.77068	1.77094	40	0	37
2019.08.01	09:30:00	1.77093	1.77110	1.77088	1.77109	51	0	37
2019.08.01	09:31:00	1.77109	1.77133	1.77109	1.77129	38	0	39
2019.08.01	09:32:00	1.77128	1.77174	1.77122	1.77174	55	0	33
2019.08.01	09:33:00	1.77174	1.77199	1.77172	1.77187	46	0	35
2019.08.01	09:34:00	1.77187	1.77197	1.77173	1.77174	55	0	37
2019.08.01	09:35:00	1.77176	1.77193	1.77167	1.77188	42	0	37
2019.08.01	09:36:00	1.77186	1.77201	1.77176	1.77185	50	0	39
2019.08.01	09:37:00	1.77187	1.77196	1.77179	1.77180	45	0	40
2019.08.01	09:38:00	1.77179	1.77201	1.77179	1.77198	44	0	30
2019.08.01	09:39:00	1.77201	1.77209	1.77193	1.77203	40	0	30
2019.08.01	09:40:00	1.77203	1.77218	1.77188	1.77204	53	0	35
2019.08.01	09:41:00	1.77206	1.77226	1.77202	1.77216	56	0	37
2019.08.01	09:42:00	1.77213	1.77225	1.77193	1.77196	77	0	36
2019.08.01	09:43:00	1.77201	1.77204	1.77169	1.77180	45	0	33
2019.08.01	09:44:00	1.77180	1.77202	1.77177	1.77188	24	0	37
2019.08.01	09:45:00	1.77188	1.77188	1.77168	1.77168	31	0	37
2019.08.01	09:46:00	1.77168	1.77169	1.77155	1.77156	10	0	30
2019.08.01	09:47:00	1.77162	1.77188	1.77162	1.77188	20	0	42
2019.08.01	09:48:00	1.77188	1.77188	1.77170	1.77185	27	0	36
2019.08.01	09:49:00	1.77185	1.77188	1.77169	1.77176	20	0	42
2019.08.01	09:50:00	1.77175	1.77208	1.77167	1.77199	32	0	39
2019.08.01	09:51:00	1.77199	1.77202	1.77175	1.77176	41	0	41
2019.08.01	09:52:00	1.77176	1.77179	1.77154	1.77158	31	0	39
2019.08.01	09:53:00	1.77163	1.77168	1.77124	1.77124	29	0	30
2019.08.01	09:54:00	1.77123	1.77166	1.77123	1.77158	45	0	38
2019.08.01	09:55:00	1.77158	1.77222	1.77158	1.77209	42	0	36
2019.08.01	09:56:00	1.77210	1.77210	1.77192	1.77192	17	0	36
2019.08.01	09:57:00	1.77197	1.77202	1.77192	1.77192	39	0	38
2019.08.01	09:58:00	1.77192	1.77212	1.77183	1.77188	54	0	38
2019.08.01	09:59:00	1.77182	1.77185	1.77126	1.77126	42	0	40
2019.08.01	10:00:00	1.77133	1.77149	1.77106	1.77115	65	0	37
2019.08.01	10:01:00	1.77119	1.77119	1.77059	1.77065	54	0	33
2019.08.01	10:02:00	1.77065	1.77072	1.77000	1.77015	92	0	33
2019.08.01	10:03:00	1.77012	1.77033	1.76992	1.77032	70	0	39
2019.08.01	10:04:00	1.77032	1.77061	1.77031	1.77041	50	0	39
2019.08.01	10:05:00	1.77048	1.77065	1.77025	1.77025	54	0	40
2019.08.01	10:06:00	1.77025	1.77036	1.76991	1.77033	54	0	37
2019.08.01	10:07:00	1.77033	1.77067	1.77026	1.77032	81	0	40
2019.08.01	10:08:00	1.77032	1.77064	1.77023	1.77034	58	0	41
2019.08.01	10:09:00	1.77034	1.77059	1.77024	1.77046	49	0	41
2019.08.01	10:10:00	1.77044	1.77060	1.77021	1.77022	55	0	42
2019.08.01	10:11:00	1.77025	1.77037	1.77004	1.77004	38	0	35
2019.08.01	10:12:00	1.77004	1.77016	1.76996	1.77010	41	0	36
2019.08.01	10:13:00	1.77008	1.77018	1.76964	1.76964	49	0	35
2019.08.01	10:14:00	1.76964	1.76976	1.76898	1.76938	45	0	36
2019.08.01	10:15:00	1.76938	1.76967	1.76927	1.76950	49	0	37
2019.08.01	10:16:00	1.76952	1.76953	1.76925	1.76925	60	0	40
2019.08.01	10:17:00	1.76925	1.76930	1.76907	1.76922	45	0	37
2019.08.01	10:18:00	1.76920	1.76957	1.76911	1.76950	61	0	40
2019.08.01	10:19:00	1.76947	1.76952	1.76902	1.76918	49	0	41
2019.08.01	10:20:00	1.76917	1.76933	1.76905	1.76923	51	0	40
2019.08.01	10:21:00	1.76924	1.76924	1.76894	1.76916	53	0	39
2019.08.01	10:22:00	1.76917	1.76923	1.76877	1.76877	36	0	38
2019.08.01	10:23:00	1.76877	1.76907	1.76871	1.76905	31	0	30
2019.08.01	10:24:00	1.76907	1.76929	1.76903	1.76915	34	0	41
2019.08.01	10:25:00	1.76914	1.76968	1.76914	1.76958	37	0	30
2019.08.01	10:26:00	1.76958	1.76958	1.76936	1.76936	40	0	39
2019.08.01	10:27:00	1.76932	1.76964	1.76932	1.76963	42	0	39
2019.08.01	10:28:00	1.76957	1.76975	1.76921	1.76921	60	0	38
2019.08.01	10:29:00	1.76918	1.76952	1.76908	1.76946	38	0	37
2019.08.01	10:30:00	1.76949	1.76949	1.76923	1.76929	28	0	33
2019.08.01	10:31:00	1.76924	1.76937	1.76902	1.76912	37	0	33
2019.08.01	10:32:00	1.76910	1.76970	1.76906	1.76970	37	0	38
2019.08.01	10:33:00	1.76970	1.77029	1.76964	1.77025	30	0	36
2019.08.01	10:34:00	1.77042	1.77051	1.77023	1.77035	41	0	36
2019.08.01	10:35:00	1.77034	1.77038	1.76976	1.77004	59	0	36
2019.08.01	10:36:00	1.77004	1.77004	1.76961	1.76970	49	0	37
2019.08.01	10:37:00	1.76968	1.76994	1.76966	1.76993	41	0	36
2019.08.01	10:38:00	1.76993	1.77050	1.76988	1.77041	55	0	38
2019.08.01	10:39:00	1.77042	1.77042	1.77019	1.77020	43	0	39
2019.08.01	10:40:00	1.77023	1.77054	1.77023	1.77054	36	0	41
2019.08.01	10:41:00	1.77049	1.77051	1.77034	1.77037	11	0	41
2019.08.01	10:42:00	1.77037	1.77037	1.77011	1.77015	42	0	37
2019.08.01	10:43:00	1.77017	1.77045	1.77010	1.77045	30	0	40
2019.08.01	10:44:00	1.77044	1.77051	1.77031	1.77051	24	0	41
2019.08.01	10:45:00	1.77051	1.77063	1.77040	1.77062	31	0	31
2019.08.01	10:46:00	1.77063	1.77090	1.77062	1.77072	26	0	30
2019.08.01	10:47:00	1.77072	1.77074	1.77052	1.77055	29	0	35
2019.08.01	10:48:00	1.77055	1.77061	1.77037	1.77050	39	0	32
2019.08.01	10:49:00	1.77049	1.77071	1.77043	1.77060	46	0	39
2019.08.01	10:50:00	1.77058	1.77074	1.77056	1.77062	41	0	41
2019.08.01	10:51:00	1.77062	1.77078	1.77061	1.77073	34	0	40
2019.08.01	10:52:00	1.77065	1.77066	1.77017	1.77029	45	0	37
2019.08.01	10:53:00	1.77024	1.77026	1.76989	1.76991	31	0	33
2019.08.01	10:54:00	1.76991	1.77018	1.76989	1.77011	52	0	33
2019.08.01	10:55:00	1.77012	1.77019	1.76961	1.76961	54	0	38
2019.08.01	10:56:00	1.76960	1.76960	1.76925	1.76959	49	0	38
2019.08.01	10:57:00	1.76961	1.76971	1.76926	1.76927	48	0	34
2019.08.01	10:58:00	1.76927	1.76949	1.76908	1.76944	41	0	30
2019.08.01	10:59:00	1.76947	1.76947	1.76915	1.76922	41	0	35
2019.08.01	11:00:00	1.76922	1.76942	1.76909	1.76937	54	0	36
2019.08.01	11:01:00	1.76937	1.76942	1.76904	1.76942	36	0	38
2019.08.01	11:02:00	1.76942	1.76963	1.76934	1.76949	45	0	40
2019.08.01	11:03:00	1.76952	1.76952	1.76938	1.76945	32	0	38
2019.08.01	11:04:00	1.76946	1.76953	1.76934	1.76944	32	0	40
2019.08.01	11:05:00	1.76942	1.76944	1.76900	1.76905	29	0	37
2019.08.01	11:06:00	1.76905	1.76931	1.76904	1.76923	33	0	39
2019.08.01	11:07:00	1.76923	1.76941	1.76923	1.76941	28	0	39
2019.08.01	11:08:00	1.76937	1.76958	1.76927	1.76958	27	0	36
2019.08.01	11:09:00	1.76958	1.76992	1.76958	1.76983	21	0	41
2019.08.01	11:10:00	1.76983	1.76983	1.76964	1.76968	48	0	36
2019.08.01	11:11:00	1.76971	1.76994	1.76959	1.76975	37	0	38
2019.08.01	11:12:00	1.76975	1.76975	1.76957	1.76957	15	0	30
2019.08.01	11:13:00	1.76957	1.76958	1.76925	1.76929	30	0	30
2019.08.01	11:14:00	1.76929	1.76931	1.76918	1.76918	15	0	37
2019.08.01	11:15:00	1.76922	1.76935	1.76904	1.76919	44	0	33
2019.08.01	11:16:00	1.76919	1.76951	1.76919	1.76941	43	0	36
2019.08.01	11:17:00	1.76941	1.76946	1.76919	1.76928	49	0	38
2019.08.01	11:18:00	1.76930	1.76939	1.76919	1.76919	31	0	34
2019.08.01	11:19:00	1.76919	1.76921	1.76879	1.76884	25	0	32
2019.08.01	11:20:00	1.76884	1.76891	1.76860	1.76867	41	0	40
2019.08.01	11:21:00	1.76867	1.76871	1.76820	1.76823	48	0	37
2019.08.01	11:22:00	1.76823	1.76827	1.76822	1.76825	8	0	37
2019.08.01	11:23:00	1.76825	1.76825	1.76797	1.76807	16	0	34
2019.08.01	11:24:00	1.76808	1.76819	1.76803	1.76818	24	0	30
2019.08.01	11:25:00	1.76813	1.76819	1.76802	1.76817	20	0	35
2019.08.01	11:26:00	1.76817	1.76831	1.76814	1.76831	48	0	36
2019.08.01	11:27:00	1.76832	1.76885	1.76832	1.76884	19	0	39
2019.08.01	11:28:00	1.76876	1.76889	1.76876	1.76886	24	0	40
2019.08.01	11:29:00	1.76887	1.76918	1.76851	1.76881	61	0	40
2019.08.01	11:30:00	1.76898	1.76927	1.76889	1.76920	39	0	41
2019.08.01	11:31:00	1.76919	1.76922	1.76893	1.76894	33	0	38
2019.08.01	11:32:00	1.76896	1.76907	1.76888	1.76907	40	0	36
2019.08.01	11:33:00	1.76913	1.76945	1.76913	1.76935	34	0	36
2019.08.01	11:34:00	1.76935	1.76970	1.76933	1.76967	30	0	38
2019.08.01	11:35:00	1.76966	1.76986	1.76966	1.76972	35	0	38
2019.08.01	11:36:00	1.76972	1.76975	1.76959	1.76966	34	0	35
2019.08.01	11:37:00	1.76965	1.76988	1.76931	1.76936	43	0	30
2019.08.01	11:38:00	1.76937	1.76958	1.76933	1.76945	53	0	33
2019.08.01	11:39:00	1.76938	1.76941	1.76927	1.76929	39	0	33
2019.08.01	11:40:00	1.76929	1.76953	1.76929	1.76947	44	0	37
2019.08.01	11:41:00	1.76946	1.76946	1.76906	1.76911	25	0	35
2019.08.01	11:42:00	1.76908	1.76910	1.76886	1.76895	41	0	38
2019.08.01	11:43:00	1.76895	1.76902	1.76891	1.76901	19	0	42
2019.08.01	11:44:00	1.76900	1.76925	1.76898	1.76922	46	0	36
2019.08.01	11:45:00	1.76922	1.76925	1.76891	1.76891	51	0	38
2019.08.01	11:46:00	1.76891	1.76913	1.76889	1.76913	48	0	36
2019.08.01	11:47:00	1.76914	1.76917	1.76898	1.76905	32	0	31
2019.08.01	11:48:00	1.76904	1.76912	1.76891	1.76898	37	0	35
2019.08.01	11:49:00	1.76899	1.76902	1.76856	1.76858	37	0	34
2019.08.01	11:50:00	1.76859	1.76859	1.76810	1.76827	61	0	35
2019.08.01	11:51:00	1.76827	1.76857	1.76810	1.76824	51	0	34
